source_event_id,source_matchup_id,bookmaker_id,bookmaker_name,fighter_name,fighter_url,american_odds,event_name,event_date_iso,event_url
ufc-3971,41193,23,BetMGM,Oban Elliott,/fighters/oban-elliott-9107,+105,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,21,FanDuel,Kaan Ofli,/fighters/kaan-ofli-18252,+205,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,24,Caesars,Kaan Ofli,/fighters/kaan-ofli-18252,+210,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,25,BetRivers,Kaan Ofli,/fighters/kaan-ofli-18252,+195,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,20,BetWay,Kaan Ofli,/fighters/kaan-ofli-18252,+175,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,26,Unibet,Kaan Ofli,/fighters/kaan-ofli-18252,+195,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,23,BetMGM,Kaan Ofli,/fighters/kaan-ofli-18252,+220,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,21,FanDuel,Yizha,/fighters/yizha-17111,-245,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,24,Caesars,Yizha,/fighters/yizha-17111,-260,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,25,BetRivers,Yizha,/fighters/yizha-17111,-250,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,20,BetWay,Yizha,/fighters/yizha-17111,-225,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,26,Unibet,Yizha,/fighters/yizha-17111,-250,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41196,23,BetMGM,Yizha,/fighters/yizha-17111,-275,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,21,FanDuel,Dom Mar Fan,/fighters/dom-mar-fan-19458,-158,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,24,Caesars,Dom Mar Fan,/fighters/dom-mar-fan-19458,-170,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,25,BetRivers,Dom Mar Fan,/fighters/dom-mar-fan-19458,-165,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,20,BetWay,Dom Mar Fan,/fighters/dom-mar-fan-19458,-138,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,26,Unibet,Dom Mar Fan,/fighters/dom-mar-fan-19458,-165,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,23,BetMGM,Dom Mar Fan,/fighters/dom-mar-fan-19458,-170,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,21,FanDuel,Kim Sang Wook,/fighters/kim-sang-wook-20916,+136,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,24,Caesars,Kim Sang Wook,/fighters/kim-sang-wook-20916,+143,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,25,BetRivers,Kim Sang Wook,/fighters/kim-sang-wook-20916,+132,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,20,BetWay,Kim Sang Wook,/fighters/kim-sang-wook-20916,+110,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,26,Unibet,Kim Sang Wook,/fighters/kim-sang-wook-20916,+132,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41455,23,BetMGM,Kim Sang Wook,/fighters/kim-sang-wook-20916,+140,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,21,FanDuel,Keiichiro Nakamura,/fighters/keiichiro-nakamura-19441,+102,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,24,Caesars,Keiichiro Nakamura,/fighters/keiichiro-nakamura-19441,+118,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,25,BetRivers,Keiichiro Nakamura,/fighters/keiichiro-nakamura-19441,+102,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,20,BetWay,Keiichiro Nakamura,/fighters/keiichiro-nakamura-19441,+110,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,26,Unibet,Keiichiro Nakamura,/fighters/keiichiro-nakamura-19441,+102,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,23,BetMGM,Keiichiro Nakamura,/fighters/keiichiro-nakamura-19441,+100,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,21,FanDuel,Sebastian Szalay,/fighters/sebastian-szalay-19442,-120,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,24,Caesars,Sebastian Szalay,/fighters/sebastian-szalay-19442,-140,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,25,BetRivers,Sebastian Szalay,/fighters/sebastian-szalay-19442,-125,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,20,BetWay,Sebastian Szalay,/fighters/sebastian-szalay-19442,-138,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,26,Unibet,Sebastian Szalay,/fighters/sebastian-szalay-19442,-125,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41456,23,BetMGM,Sebastian Szalay,/fighters/sebastian-szalay-19442,-120,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,21,FanDuel,Lawrence Lui,/fighters/lawrence-lui-19456,+235,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,24,Caesars,Lawrence Lui,/fighters/lawrence-lui-19456,+230,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,25,BetRivers,Lawrence Lui,/fighters/lawrence-lui-19456,+215,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,20,BetWay,Lawrence Lui,/fighters/lawrence-lui-19456,+210,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,26,Unibet,Lawrence Lui,/fighters/lawrence-lui-19456,+215,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,23,BetMGM,Lawrence Lui,/fighters/lawrence-lui-19456,+220,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,21,FanDuel,Sulangrangbo,/fighters/sulangrangbo-19454,-290,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,24,Caesars,Sulangrangbo,/fighters/sulangrangbo-19454,-280,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,25,BetRivers,Sulangrangbo,/fighters/sulangrangbo-19454,-278,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,20,BetWay,Sulangrangbo,/fighters/sulangrangbo-19454,-275,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,26,Unibet,Sulangrangbo,/fighters/sulangrangbo-19454,-278,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-3971,41457,23,BetMGM,Sulangrangbo,/fighters/sulangrangbo-19454,-275,UFC,2026-02-01,https://www.bestfightodds.com/events/ufc-3971
ufc-fight-night-4026,41610,21,FanDuel,Gianni Vazquez,/fighters/gianni-vazquez-13385,+460,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,24,Caesars,Gianni Vazquez,/fighters/gianni-vazquez-13385,+550,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,25,BetRivers,Gianni Vazquez,/fighters/gianni-vazquez-13385,+510,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,20,BetWay,Gianni Vazquez,/fighters/gianni-vazquez-13385,+450,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,26,Unibet,Gianni Vazquez,/fighters/gianni-vazquez-13385,+510,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,21,FanDuel,Javid Basharat,/fighters/javid-basharat-10973,-650,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,24,Caesars,Javid Basharat,/fighters/javid-basharat-10973,-800,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,25,BetRivers,Javid Basharat,/fighters/javid-basharat-10973,-715,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,20,BetWay,Javid Basharat,/fighters/javid-basharat-10973,-649,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41610,26,Unibet,Javid Basharat,/fighters/javid-basharat-10973,-715,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,21,FanDuel,Eduarda Moura,/fighters/eduarda-moura-16318,+260,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,24,Caesars,Eduarda Moura,/fighters/eduarda-moura-16318,+265,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,25,BetRivers,Eduarda Moura,/fighters/eduarda-moura-16318,+275,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,20,BetWay,Eduarda Moura,/fighters/eduarda-moura-16318,+250,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,26,Unibet,Eduarda Moura,/fighters/eduarda-moura-16318,+275,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,21,FanDuel,Wang Cong,/fighters/wang-cong-18152,-320,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,24,Caesars,Wang Cong,/fighters/wang-cong-18152,-340,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,25,BetRivers,Wang Cong,/fighters/wang-cong-18152,-360,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,20,BetWay,Wang Cong,/fighters/wang-cong-18152,-333,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41470,26,Unibet,Wang Cong,/fighters/wang-cong-18152,-360,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,21,FanDuel,Jakub Wiklacz,/fighters/jakub-wiklacz-8485,+108,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,24,Caesars,Jakub Wiklacz,/fighters/jakub-wiklacz-8485,+105,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,25,BetRivers,Jakub Wiklacz,/fighters/jakub-wiklacz-8485,+104,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,20,BetWay,Jakub Wiklacz,/fighters/jakub-wiklacz-8485,+110,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,26,Unibet,Jakub Wiklacz,/fighters/jakub-wiklacz-8485,+104,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,21,FanDuel,Muin Gafurov,/fighters/muin-gafurov-5832,-126,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,24,Caesars,Muin Gafurov,/fighters/muin-gafurov-5832,-125,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,25,BetRivers,Muin Gafurov,/fighters/muin-gafurov-5832,-129,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,20,BetWay,Muin Gafurov,/fighters/muin-gafurov-5832,-138,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41467,26,Unibet,Muin Gafurov,/fighters/muin-gafurov-5832,-129,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,21,FanDuel,Klaudia Sygula,/fighters/klaudia-sygula-11261,-186,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,24,Caesars,Klaudia Sygula,/fighters/klaudia-sygula-11261,-190,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,25,BetRivers,Klaudia Sygula,/fighters/klaudia-sygula-11261,-195,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,20,BetWay,Klaudia Sygula,/fighters/klaudia-sygula-11261,-163,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,26,Unibet,Klaudia Sygula,/fighters/klaudia-sygula-11261,-195,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,21,FanDuel,Priscila Cachoeira,/fighters/priscila-cachoeira-7754,+156,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,24,Caesars,Priscila Cachoeira,/fighters/priscila-cachoeira-7754,+160,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,25,BetRivers,Priscila Cachoeira,/fighters/priscila-cachoeira-7754,+155,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,20,BetWay,Priscila Cachoeira,/fighters/priscila-cachoeira-7754,+130,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-fight-night-4026,41466,26,Unibet,Priscila Cachoeira,/fighters/priscila-cachoeira-7754,+155,UFC Fight Night,2026-02-07,https://www.bestfightodds.com/events/ufc-fight-night-4026
ufc-vegas-113-4033,41459,21,FanDuel,Mario Bautista,/fighters/mario-bautista-8867,-126,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,24,Caesars,Mario Bautista,/fighters/mario-bautista-8867,-135,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,25,BetRivers,Mario Bautista,/fighters/mario-bautista-8867,-148,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,20,BetWay,Mario Bautista,/fighters/mario-bautista-8867,-150,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,26,Unibet,Mario Bautista,/fighters/mario-bautista-8867,-148,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,21,FanDuel,Vinicius Oliveira,/fighters/vinicius-oliveira-16540,+108,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,24,Caesars,Vinicius Oliveira,/fighters/vinicius-oliveira-16540,+115,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,25,BetRivers,Vinicius Oliveira,/fighters/vinicius-oliveira-16540,+118,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,20,BetWay,Vinicius Oliveira,/fighters/vinicius-oliveira-16540,+120,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41459,26,Unibet,Vinicius Oliveira,/fighters/vinicius-oliveira-16540,+118,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,21,FanDuel,Amir Albazi,/fighters/amir-albazi-7189,+300,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,24,Caesars,Amir Albazi,/fighters/amir-albazi-7189,+300,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,25,BetRivers,Amir Albazi,/fighters/amir-albazi-7189,+285,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,20,BetWay,Amir Albazi,/fighters/amir-albazi-7189,+260,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,26,Unibet,Amir Albazi,/fighters/amir-albazi-7189,+270,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,21,FanDuel,Kyoji Horiguchi,/fighters/kyoji-horiguchi-4642,-375,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,24,Caesars,Kyoji Horiguchi,/fighters/kyoji-horiguchi-4642,-380,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,25,BetRivers,Kyoji Horiguchi,/fighters/kyoji-horiguchi-4642,-375,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,20,BetWay,Kyoji Horiguchi,/fighters/kyoji-horiguchi-4642,-350,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41460,26,Unibet,Kyoji Horiguchi,/fighters/kyoji-horiguchi-4642,-360,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,21,FanDuel,Jailton Almeida,/fighters/jailton-almeida-12427,-166,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,24,Caesars,Jailton Almeida,/fighters/jailton-almeida-12427,-185,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,25,BetRivers,Jailton Almeida,/fighters/jailton-almeida-12427,-177,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,20,BetWay,Jailton Almeida,/fighters/jailton-almeida-12427,-175,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,26,Unibet,Jailton Almeida,/fighters/jailton-almeida-12427,-177,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,21,FanDuel,Rizvan Kuniev,/fighters/rizvan-kuniev-12573,+140,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,24,Caesars,Rizvan Kuniev,/fighters/rizvan-kuniev-12573,+155,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,25,BetRivers,Rizvan Kuniev,/fighters/rizvan-kuniev-12573,+140,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,20,BetWay,Rizvan Kuniev,/fighters/rizvan-kuniev-12573,+140,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41463,26,Unibet,Rizvan Kuniev,/fighters/rizvan-kuniev-12573,+140,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,21,FanDuel,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+380,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,24,Caesars,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+430,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,25,BetRivers,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+370,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,20,BetWay,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+350,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,26,Unibet,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+370,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,21,FanDuel,Michal Oleksiejczluk,/fighters/michal-oleksiejczluk-20917,-490,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,24,Caesars,Michal Oleksiejczluk,/fighters/michal-oleksiejczluk-20917,-600,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,25,BetRivers,Michal Oleksiejczluk,/fighters/michal-oleksiejczluk-20917,-500,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,20,BetWay,Michal Oleksiejczluk,/fighters/michal-oleksiejczluk-20917,-500,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41461,26,Unibet,Michal Oleksiejczluk,/fighters/michal-oleksiejczluk-20917,-500,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,21,FanDuel,Farid Basharat,/fighters/farid-basharat-11791,-300,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,24,Caesars,Farid Basharat,/fighters/farid-basharat-11791,-350,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,25,BetRivers,Farid Basharat,/fighters/farid-basharat-11791,-305,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,20,BetWay,Farid Basharat,/fighters/farid-basharat-11791,-275,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,26,Unibet,Farid Basharat,/fighters/farid-basharat-11791,-305,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,21,FanDuel,Jean Matsumoto,/fighters/jean-matsumoto-14110,+245,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,24,Caesars,Jean Matsumoto,/fighters/jean-matsumoto-14110,+275,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,25,BetRivers,Jean Matsumoto,/fighters/jean-matsumoto-14110,+235,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,20,BetWay,Jean Matsumoto,/fighters/jean-matsumoto-14110,+210,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41462,26,Unibet,Jean Matsumoto,/fighters/jean-matsumoto-14110,+235,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,21,FanDuel,Dustin Jacoby,/fighters/dustin-jacoby-2939,-146,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,24,Caesars,Dustin Jacoby,/fighters/dustin-jacoby-2939,-160,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,25,BetRivers,Dustin Jacoby,/fighters/dustin-jacoby-2939,-167,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,20,BetWay,Dustin Jacoby,/fighters/dustin-jacoby-2939,-188,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,26,Unibet,Dustin Jacoby,/fighters/dustin-jacoby-2939,-167,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,21,FanDuel,Julius Walker,/fighters/julius-walker-19178,+124,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,24,Caesars,Julius Walker,/fighters/julius-walker-19178,+135,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,25,BetRivers,Julius Walker,/fighters/julius-walker-19178,+133,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,20,BetWay,Julius Walker,/fighters/julius-walker-19178,+150,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41534,26,Unibet,Julius Walker,/fighters/julius-walker-19178,+133,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41535,21,FanDuel,Alex Morono,/fighters/alex-morono-2727,+610,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41535,24,Caesars,Alex Morono,/fighters/alex-morono-2727,+700,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41535,25,BetRivers,Alex Morono,/fighters/alex-morono-2727,+510,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
ufc-vegas-113-4033,41535,20,BetWay,Alex Morono,/fighters/alex-morono-2727,+500,UFC Vegas 113,2026-02-08,https://www.bestfightodds.com/events/ufc-vegas-113-4033
